score,CHARACTER_COMBINATION_score,CHARACTER_MASKING_score,CHARACTER_SPLITTING_score,CHARACTER_SUBSTITUTION_score,CHARACTER_SWAPPING_score,WORD_ABBREVIATION_score,WORD_HOMOPHONE_SUB_score,WORD_LANG_SWITCH_score,WORD_NOISE_score,WORD_SPLITTING_score,CHARACTER_COMBINATION_res,CHARACTER_MASKING_res,CHARACTER_SPLITTING_res,CHARACTER_SUBSTITUTION_res,CHARACTER_SWAPPING_res,WORD_ABBREVIATION_res,WORD_HOMOPHONE_SUB_res,WORD_LANG_SWITCH_res,WORD_NOISE_res,WORD_SPLITTING_res
0.99640286,0.997561,0.99640286,0.9761621,0.8422935,0.99640286,0.99640286,0.99640286,0.99640286,0.99640286,0.99640286,0,0,1,1,0,0,0,0,0,0
0.9955046,0.99550474,0.9955046,0.9761621,0.989899,0.9955046,0.9955046,0.99550474,0.99550474,0.99550474,0.99550474,0,0,1,0,0,0,0,0,0,0
0.995004,0.9761621,0.9950037,0.9783429,0.9761621,0.99500376,0.995004,0.995004,0.995004,0.9950038,0.995004,1,0,1,1,0,0,0,0,0,0
0.9945319,0.9761621,0.994532,0.9761621,0.74727875,0.9761621,0.9761621,0.9761621,0.9945319,0.9761621,0.9761621,1,0,1,1,1,1,1,0,1,1
0.99315304,0.997561,0.99315304,0.9590444,0.93607247,0.99315304,0.9931532,0.99315304,0.99315304,0.99315304,0.99315304,0,0,1,1,0,0,0,0,0,0
0.99250007,0.9590444,0.9925001,0.94171894,0.93607247,0.9925001,0.9925001,0.9925001,0.99250007,0.9925001,0.9925001,1,0,1,1,0,0,0,0,0,0
0.9920913,0.997561,0.9920913,0.9915254,0.9754259,0.9920914,0.9920914,0.9920913,0.9920913,0.9920913,0.9920913,0,0,0,1,0,0,0,0,0,0
0.9915254,0.9915254,0.9915254,0.9590444,0.93607247,0.9915254,0.9915254,0.9915254,0.9915254,0.9915254,0.9915254,0,0,1,1,0,0,0,0,0,0
0.9915254,0.9915254,0.9915254,0.9590444,0.93607247,0.9915254,0.9915254,0.9915254,0.9915254,0.9915254,0.9915254,0,0,1,1,0,0,0,0,0,0
0.9915254,0.99640286,0.99640286,0.9761621,0.9761621,0.9911755,0.99030507,0.989899,0.9925022,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.9915254,0.9915254,0.9915254,0.9761621,0.9964316,0.9915254,0.9915254,0.9915254,0.9915254,0.9915254,0.9915254,0,0,1,0,0,0,0,0,0,0
0.9915254,0.99640286,0.99640286,0.9761621,0.9761621,0.9911754,0.99030507,0.989899,0.9925022,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.9914969,0.99733573,0.991497,0.9590444,0.9761621,0.991497,0.9914969,0.9914969,0.9914969,0.9914969,0.9914969,0,0,1,1,0,0,0,0,0,0
0.9912469,0.99640286,0.99727273,0.9913878,0.8392124,0.997561,0.997561,0.997561,0.997561,0.9761621,0.9761621,0,0,0,1,0,0,0,0,1,1
0.9910568,0.9910568,0.9910568,0.9857894,0.9590444,0.9910568,0.9910568,0.9910568,0.9910568,0.9910568,0.9910568,0,0,0,1,0,0,0,0,0,0
0.9910568,0.9910568,0.9910568,0.9857894,0.9590444,0.9910568,0.9910568,0.9910568,0.9910568,0.9910568,0.9910568,0,0,0,1,0,0,0,0,0,0
0.99030876,0.99640286,0.99030876,0.9590444,0.9761621,0.99030876,0.9903087,0.99030876,0.9903087,0.9903087,0.99030876,0,0,1,1,0,0,0,0,0,0
0.989899,0.9786421,0.989899,0.9590444,0.9761621,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,1,0,1,1,0,0,0,0,0,0
0.989899,0.99640286,0.989899,0.9776087,0.9590444,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.989899,0.989899,0.989899,0.82341075,0.93607247,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.989899,0.989899,0.989899,0.974762,0.9451306,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.989899,0.989899,0.989899,0.97893155,0.9590444,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.989899,0.9761621,0.989899,0.93607247,0.9761621,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,1,0,1,1,0,0,0,0,0,0
0.989899,0.989899,0.989899,0.9761621,0.93607247,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.989899,0.989899,0.989899,0.99640286,0.99133193,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,0,0,0,0,0,0,0,0
0.989899,0.989899,0.989899,0.9761621,0.9761621,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,1,1,0,0,0,0,0,0
0.989899,0.989899,0.989899,0.989899,0.9761621,0.97812927,0.9761621,0.9761621,0.989899,0.9590444,0.9761621,0,0,0,1,1,1,1,0,1,1
0.989899,0.989899,0.989899,0.9761621,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0.989899,0,0,1,0,0,0,0,0,0,0
0.98786485,0.99459916,0.98786485,0.997561,0.9939326,0.9878651,0.98786485,0.98786485,0.98786485,0.98786485,0.98786485,0,0,0,0,0,0,0,0,0,0
0.9875659,0.9761621,0.9875659,0.9590444,0.93607247,0.9875659,0.9875659,0.9875659,0.9875659,0.9875659,0.9875659,1,0,1,1,0,0,0,0,0,0
0.9868694,0.997561,0.9868694,0.9761621,0.9761621,0.9868694,0.9868694,0.9868694,0.9868694,0.9868694,0.9868694,0,0,1,1,0,0,0,0,0,0
0.9832618,0.9782609,0.9832618,0.9761621,0.9653368,0.9832618,0.9832618,0.9832618,0.98326206,0.9832618,0.9832618,0,0,0,1,0,0,0,0,0,0
0.98125184,0.9812518,0.98125184,0.9761621,0.9761621,0.98125184,0.9812518,0.9812518,0.9812518,0.9812518,0.9812518,0,0,0,0,0,0,0,0,0,0
0.9802944,0.9867897,0.9802944,0.9761621,0.9761621,0.9802944,0.9802944,0.98029464,0.9802944,0.9802944,0.9802944,0,0,0,0,0,0,0,0,0,0
0.9791664,0.9791664,0.9791664,0.989899,0.93607247,0.9791664,0.9791664,0.9791664,0.9791664,0.9791664,0.9791664,0,0,0,1,0,0,0,0,0,0
0.97914106,0.97914106,0.97847205,0.997561,0.9785796,0.997561,0.9915254,0.9915254,0.997561,0.9761621,0.997561,0,0,0,0,0,0,0,0,0,0
0.97897846,0.97897846,0.97897846,0.95343906,0.9590444,0.97897846,0.97897846,0.97897846,0.9789785,0.97897846,0.97897846,0,0,1,1,0,0,0,0,0,0
0.97875476,0.997561,0.97875476,0.9761621,0.9590444,0.97875476,0.9787547,0.97875476,0.97875476,0.97875476,0.97875476,0,0,0,1,0,0,0,0,0,0
0.97868216,0.97868216,0.97868216,0.9590444,0.93607247,0.97868216,0.97868216,0.97868216,0.97868216,0.97868216,0.97868216,0,0,1,1,0,0,0,0,0,0
0.9785211,0.99640286,0.9785211,0.99640286,0.9590444,0.9785211,0.9785211,0.9785211,0.9785211,0.97852105,0.9785211,0,0,0,1,0,0,0,0,0,0
0.9785211,0.99640286,0.9785211,0.99640286,0.9590444,0.9785211,0.9785211,0.9785211,0.9785211,0.9785211,0.9785211,0,0,0,1,0,0,0,0,0,0
0.97837824,0.9761621,0.97837824,0.9782609,0.9761621,0.97837824,0.97837824,0.97837824,0.97837824,0.97837824,0.97837824,0,0,0,0,0,0,0,0,0,0
0.9782609,0.9782609,0.9782609,0.9761621,0.9476295,0.9590444,0.93607247,0.9590444,0.9782609,0.9449727,0.9761621,0,0,0,1,1,1,1,0,1,0
0.9782609,0.993754,0.9782609,0.9761621,0.93607247,0.9782609,0.9782609,0.9782609,0.9782609,0.9782609,0.9782609,0,0,0,1,0,0,0,0,0,0
0.9782609,0.99060756,0.9782609,0.9843373,0.9641768,0.9782609,0.9782609,0.9782609,0.9782609,0.9782609,0.9782609,0,0,0,1,0,0,0,0,0,0
0.9782609,0.9770267,0.9782609,0.9590444,0.9590444,0.9782609,0.9782609,0.9782609,0.9782609,0.9782609,0.9782609,0,0,1,1,0,0,0,0,0,0
0.9778016,0.9590444,0.97780156,0.9761621,0.93607247,0.97780156,0.9778016,0.97780156,0.97780156,0.97780156,0.97780156,1,0,0,1,0,0,0,0,0,0
0.9777225,0.989899,0.9777225,0.9590444,0.94924617,0.9777225,0.9777225,0.9777225,0.9777225,0.9777225,0.9777225,0,0,1,1,0,0,0,0,0,0
0.9776018,0.9590444,0.9776018,0.9761621,0.9590444,0.9776018,0.9776018,0.9776018,0.9776018,0.9776018,0.9776018,1,0,0,1,0,0,0,0,0,0
0.97722673,0.97722673,0.97722673,0.9590444,0.9761621,0.97722673,0.97722673,0.97722673,0.97722673,0.97722673,0.97722673,0,0,1,0,0,0,0,0,0,0
0.9770045,0.9761621,0.989899,0.9915012,0.9791509,0.97858334,0.9762651,0.979783,0.9782609,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9770045,0.9761621,0.989899,0.9915012,0.9791509,0.97858334,0.9762651,0.979783,0.9782609,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9770045,0.9761621,0.989899,0.9915012,0.9791509,0.97858334,0.9762651,0.979783,0.9782609,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9590444,0.9761621,0.9766621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,1,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9964508,0.9590444,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.8594457,0.93607247,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9761621,0.93607247,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9761621,0.9590444,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9590444,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,0,0,0,0,0,0,0
0.9761621,0.989899,0.9761621,0.9971722,0.989899,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.99675053,0.9590444,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.93607247,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,0,0,0,0,0,0,0
0.9761621,0.97910786,0.9761621,0.9761621,0.9581026,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,1,0,0,0,0,0,0
0.9761621,0.9915254,0.9761621,0.99640286,0.98524976,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9590444,0.989899,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,0,0,0,0,0,0,0
0.9761621,0.9761621,0.98998284,0.989899,0.93607247,0.9856519,0.9761621,0.9761621,0.9761621,0.9761621,0.98912126,0,0,0,1,0,0,0,0,0,0
0.9761621,0.93607247,0.9761621,0.9911594,0.9590444,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,1,0,0,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9590444,0.978477,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.93607247,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.95268065,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,0,0,0,0,0,0,0
0.9761621,0.9782609,0.9761621,0.9761621,0.99640286,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.93607247,0.9590444,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,1,0,0,0,0,0,0
0.9761621,0.9761621,0.99640286,0.9794675,0.9590444,0.9777784,0.9816118,0.9832449,0.9761621,0.989899,0.99082947,0,0,0,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9761621,0.99640286,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.97803015,0.9761621,0.997561,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9770669,0.9761621,0.9761621,0.989899,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.8253275,0.8007006,0.96042204,0.96819067,0.9761621,0.9653505,0.9590444,0.9590444,0,0,1,1,1,0,0,1,1,1
0.9761621,0.99640286,0.9761621,0.94921064,0.9590444,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.93607247,0.8071776,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,1,1,0,0,0,0,0,0
0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0.9761621,0,0,0,0,0,0,0,0,0,0
